x-axis,1
second,Volt
-424.52545E-06,+752.39907230E-03
-424.45679E-06,+763.81908730E-03
-424.38812E-06,+760.83480557E-03
-424.31946E-06,+743.85476394E-03
-424.25079E-06,+761.10716345E-03
-424.18213E-06,+778.35956296E-03
-424.11346E-06,+760.53484385E-03
-424.04480E-06,+743.71858500E-03
-423.97614E-06,+737.72241770E-03
-423.90747E-06,+726.76614721E-03
-423.83881E-06,+744.01854672E-03
-423.77014E-06,+761.27094623E-03
-423.70148E-06,+763.81908730E-03
-423.63281E-06,+751.96293164E-03
-423.56415E-06,+752.72663786E-03
-423.49548E-06,+757.65913722E-03
-423.42682E-06,+747.03043229E-03
-423.35815E-06,+763.81908730E-03
-423.28949E-06,+763.81908730E-03
-423.22083E-06,+763.81908730E-03
-423.15216E-06,+751.79914887E-03
-423.08350E-06,+743.71858500E-03
-423.01483E-06,+743.71858500E-03
-422.94617E-06,+743.71858500E-03
-422.87750E-06,+743.71858500E-03
-422.80884E-06,+743.71858500E-03
-422.74017E-06,+758.75040900E-03
-422.67151E-06,+739.45164487E-03
-422.60284E-06,+732.95370112E-03
-422.53418E-06,+750.20610063E-03
-422.46552E-06,+760.17967445E-03
-422.39685E-06,+743.71858500E-03
-422.32819E-06,+743.71858500E-03
-422.25952E-06,+774.10979856E-03
-422.19086E-06,+771.57208560E-03
-422.12219E-06,+763.81908730E-03
-422.05353E-06,+757.16778888E-03
-421.98486E-06,+743.71858500E-03
-421.91620E-06,+743.71858500E-03
-421.84753E-06,+743.71858500E-03
-421.77887E-06,+759.07797456E-03
-421.71021E-06,+751.30780053E-03
-421.64154E-06,+753.38176898E-03
-421.57288E-06,+763.81908730E-03
-421.50421E-06,+759.85210889E-03
-421.43555E-06,+744.83746062E-03
-421.36688E-06,+762.08986012E-03
-421.29822E-06,+779.34225963E-03
-421.22955E-06,+771.24452005E-03
-421.16089E-06,+753.99212054E-03
-421.09222E-06,+743.71858500E-03
-421.02356E-06,+747.84934618E-03
-420.95490E-06,+761.25377051E-03
-420.88623E-06,+726.74897149E-03
-420.81757E-06,+739.30503782E-03
-420.74890E-06,+743.71858500E-03
-420.68024E-06,+743.71858500E-03
-420.61157E-06,+743.71858500E-03
-420.54291E-06,+743.71858500E-03
-420.47424E-06,+742.27214382E-03
-420.40558E-06,+725.01974432E-03
-420.33691E-06,+755.31955849E-03
-420.26825E-06,+750.81645219E-03
-420.19958E-06,+733.56405268E-03
-420.13092E-06,+730.92451223E-03
-420.06226E-06,+743.71858500E-03
-419.99359E-06,+745.32880895E-03
-419.92493E-06,+762.58120846E-03
-419.85626E-06,+747.80456662E-03
-419.78760E-06,+756.88500289E-03
-419.71893E-06,+753.50077220E-03
-419.65027E-06,+751.18879731E-03
-419.58160E-06,+763.81908730E-03
-419.51294E-06,+762.04508056E-03
-419.44427E-06,+744.79268105E-03
-419.37561E-06,+759.89688845E-03
-419.30695E-06,+763.81908730E-03
-419.23828E-06,+753.33698942E-03
-419.16962E-06,+743.71858500E-03
-419.10095E-06,+743.71858500E-03
-419.03229E-06,+745.65637451E-03
-418.96362E-06,+762.90877402E-03
-418.89496E-06,+747.47700106E-03
-418.82629E-06,+757.21256845E-03
-418.75763E-06,+763.81908730E-03
-418.68896E-06,+771.61686517E-03
-418.62030E-06,+774.02023943E-03
-418.55164E-06,+743.71858500E-03
-418.48297E-06,+743.71858500E-03
-418.41431E-06,+760.22445401E-03
-418.34564E-06,+750.16132107E-03
-418.27698E-06,+754.52824844E-03
-418.20831E-06,+755.85752665E-03
-418.13965E-06,+743.71858500E-03
-418.07098E-06,+743.71858500E-03
-418.00232E-06,+743.71858500E-03
-417.93365E-06,+760.38823679E-03
-417.86499E-06,+763.81908730E-03
-417.79633E-06,+752.84564108E-03
-417.72766E-06,+743.71858500E-03
-417.65900E-06,+743.71858500E-03
-417.59033E-06,+746.14772285E-03
-417.52167E-06,+763.40012236E-03
-417.45300E-06,+746.98565272E-03
-417.38434E-06,+771.68924857E-03
-417.31567E-06,+761.64513160E-03
-417.24701E-06,+752.00771121E-03
-417.17834E-06,+758.37806388E-03
-417.10968E-06,+746.31150563E-03
-417.04102E-06,+763.56390514E-03
-416.97235E-06,+763.81908730E-03
-416.90369E-06,+749.66997273E-03
-416.83502E-06,+755.01959677E-03
-416.76636E-06,+763.81908730E-03
-416.69769E-06,+758.21428110E-03
-416.62903E-06,+746.47528841E-03
-416.56036E-06,+763.72768792E-03
-416.49170E-06,+746.65808717E-03
